15, 04-Aug-16 12:00:00 AM +00:00, MONTHLY SERVICE FEE, ng1aMkD7jaHqNxRRyk4mTR7xEXaK5psBXxJKL,
-0.03, 04-Aug-16 12:00:00 AM +00:00, INTEREST PAYMENT, p93PRvd78PFd69mmQv8OsmQX8EL1pbt3LdnRB,
5, 04-Aug-16 12:00:00 AM +00:00, Recurring Payment - FOCUSOUT FOCUSOUT.CO, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZEoY,
20.67, 04-Aug-16 12:00:00 AM +00:00, Amazon, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpRMM,
38.4, 04-Aug-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zMg1,
500, 03-Aug-16 12:00:00 AM +00:00, TRANSFER TO WISEN GEORGEANNE REF #PPEXYSC58C XXXXXX5926, 9k7d4N9evdhYa1ZZvAPETpkaBKe57nTgJMReR,
2.17, 03-Aug-16 12:00:00 AM +00:00, Jack in the Box, VLd0B7ADn0cd5bggDjkQsR9PN5wxK6s4Jp81D,
29.45, 03-Aug-16 12:00:00 AM +00:00, Panera Bread, OR9bwJ0AnbSnAVyya3gxFbR6Mkdmn1cxPADd3,
6.7, 03-Aug-16 12:00:00 AM +00:00, Starbucks, MMo5XaAKn5iJBK11wNL0fNRgZy6qdrsXgNqZD,
17.52, 03-Aug-16 12:00:00 AM +00:00, McDonald's, E53BVKJLmBsAYzkkxMLXsdwNQgeAb1uQqAvmP,
6.73, 03-Aug-16 12:00:00 AM +00:00, McDonald's, RpQmD54dnmiq8wnnyVBQTONPMpLJR7Cerk5aQ,
39.95, 03-Aug-16 12:00:00 AM +00:00, Le Pain Quotidien, QnEOLZQ0XOubRX00mKqeTwK8Yp6xe1COoKeVo,
53.87, 02-Aug-16 12:00:00 AM +00:00, ARCO, b054xdKRD4S6jqAAed1MFnVKLmwpyosJaQLEo,
17.5, 02-Aug-16 12:00:00 AM +00:00, Starbucks, gxRpo1A73ps38VxxL1mns0eDmYVBARS8EpOe4,
-1000, 02-Aug-16 12:00:00 AM +00:00, TRANSFER FROM SHOUP CARRIE REF # PPE2WBB79B AUGUST RENT, 7y5Djpg4kDierLBBKmg9TVApLv074zi0Z9RVA,
64.99, 01-Aug-16 12:00:00 AM +00:00, Trader Joe's, AxwvbqmY1vspmj996Va8TgeQOKkRzrtMxpJrm,
7.37, 01-Aug-16 12:00:00 AM +00:00, McDonald's, vQJRwxoD8Ruk1300QxojS0ZaJExp6nSVPyDxA,
24, 01-Aug-16 12:00:00 AM +00:00, Starbucks, 0LyZ3VER1Zcom3YY6xReixdY13r0DviAB7XZk,
2.5, 01-Aug-16 12:00:00 AM +00:00, ROSE BOWL AQUATICS, jZe87Bdnk8sbpwggPeVOTm9EJO3xqQtekzBgV,
6.93, 01-Aug-16 12:00:00 AM +00:00, ROSE BOWL AQUATICS, rOA6nj7d86sEn5KKQj37iKg934XNa0sVj97qZ,
55.03, 01-Aug-16 12:00:00 AM +00:00, ACT*ROSEBOWL AQUAT, 4q40AREe30iovMLLbZrBiekY50LyR3iRzLrPk,
3.79, 01-Aug-16 12:00:00 AM +00:00, Jack in the Box, av8PaNb0LPcjqzYYZVbyiaq0bV3QAEi73DVJ7,
30.56, 01-Aug-16 12:00:00 AM +00:00, FOX`S DINING ROOM, xpoRL89P7RiEqKkkx8g4ik96oRxPgasOp6gwm,
29.83, 01-Aug-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, J9aNQjOBvNF6xX55LDgQFxPOYEQKJdim3L5J7,
19.95, 01-Aug-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, 8KbyrX15AyfY4EDD5xRnTvk4nMqre8uxk6zbJ,
19.33, 01-Aug-16 12:00:00 AM +00:00, DEL TACO #93 TUJUNJA, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZEYz,
3.9, 01-Aug-16 12:00:00 AM +00:00, Jack in the Box, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpRjd,
10.44, 01-Aug-16 12:00:00 AM +00:00, McDonald's, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zMmO,
59.33, 29-Jul-16 12:00:00 AM +00:00, JOE'S SERVICE C, ydgmDZ7q8ms9BQ44JZRgh43zXodQDahpPz7ed,
15.34, 29-Jul-16 12:00:00 AM +00:00, McDonald's, KVJDnr930DTvLa44QVwxi3nPapbQrDCEKV5ax,
-4003.78, 29-Jul-16 12:00:00 AM +00:00, Digedu payroll 160801 13 Vincent Justin, k5zr93wMArsk6aooq3KASdYK5r9kjnuoZPdzL,
14.12, 28-Jul-16 12:00:00 AM +00:00, Jack in the Box, BJL6gBNdP6skLV66qDyNS1B9XdZywOt3RDaPV,
18.54, 28-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, 3PjgkEObBguYA7338ZLeT5QAbmO6jxCoMvJ3j,
18.6, 27-Jul-16 12:00:00 AM +00:00, Starbucks, 1DkAyOzRPAhYKvjj5NP4TvQKB4xMV9unrVQzN,
14.25, 27-Jul-16 12:00:00 AM +00:00, McDonald's, PQOx68ZvnxuRnDbbayP1SZOk5ew0DMso5yr0N,
255, 27-Jul-16 12:00:00 AM +00:00, THE PERFECT WORKOU, qVKaQ0wE8aTjdzZZQ0pBiZXEp5qQ73sD5jom6,
287.49, 26-Jul-16 12:00:00 AM +00:00, Whole Foods, wnZ76Jj187uNn3AAaeoYfA764rgxnXuKJEq0a,
36.04, 26-Jul-16 12:00:00 AM +00:00, Vons, 638E0nB4KEHYjpggeRE6TJRj91bQg6cwZekgP,
64.04, 26-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, LOZ1p4myj1sqEQaaLP9bTmOdbpJ4MgtZjLDbq,
13.91, 26-Jul-16 12:00:00 AM +00:00, McDonald's, DZqE9yQ6BEsKOmnnb3YjhpdNrw91MVTwQNpxr,
25.76, 25-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, X1DRyVMPnRiMkm55aevxsokYPZLnOXudjVkAA,
37.69, 25-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, NEgqdxQknqhkJovv4Bg6SZbPnKVawDsozX0e4,
400, 25-Jul-16 12:00:00 AM +00:00, TRANSFER TO WISEN GEORGEANNE REF #PPE8PBG7HT XXXXXX5926, e4VXZLK7qXSMxA55wLB4szRYBZq9orun9D5mv,
49.97, 25-Jul-16 12:00:00 AM +00:00, Casita Del Campo, YmP3KOrqn3I93jLLZa0BhR3NmzDbKpsJ7agkm,
28.33, 25-Jul-16 12:00:00 AM +00:00, HILL STREET CAFE' LA CANADA, zw9715oBV7HO3JLL85ZecLmYBQXerAsvkmq0m,
15.86, 25-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, mbLPOKg70PidvLgg3KkXsgOmvzE59AtBE0JgO,
31.29, 25-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, dr7B86gmPBSLDkddQ6yXiO7AY5aqRjCKPqVXe,
1000, 22-Jul-16 12:00:00 AM +00:00, ONLINE TRANSFER REF #IBE2W6XSYV TO PLATINUM CARD XXXXXXXXXXXX7154 ON 07/21/16, RpQmD54dnmiq8wnnyVBQTONPMpLJR7Cerk5xQ,
11.65, 22-Jul-16 12:00:00 AM +00:00, Starbucks, QnEOLZQ0XOubRX00mKqeTwK8Yp6xe1COoKeYo,
5.21, 22-Jul-16 12:00:00 AM +00:00, McDonald's, ng1aMkD7jaHqNxRRyk4mTR7xEXaK5psBXxJRL,
117.56, 22-Jul-16 12:00:00 AM +00:00, 039 HOUSTON'S PASA, p93PRvd78PFd69mmQv8OsmQX8EL1pbt3LdnEB,
2.5, 21-Jul-16 12:00:00 AM +00:00, NON-WELLS FARGO ATM TRANSACTION FEE, 7y5Djpg4kDierLBBKmg9TVApLv074zi0Z9R1A,
103, 21-Jul-16 12:00:00 AM +00:00, NON-WF ATM WITHDRAWAL AUTHORIZED ON 07/21 2333 LAKE AVE CHASE ALTADENA CA 00586203682319830 ATM ID CA7773 CARD 0047, 9k7d4N9evdhYa1ZZvAPETpkaBKe57nTgJMR0R,
1.19, 21-Jul-16 12:00:00 AM +00:00, CVS, VLd0B7ADn0cd5bggDjkQsR9PN5wxK6s4Jp89D,
20.89, 21-Jul-16 12:00:00 AM +00:00, CVS, OR9bwJ0AnbSnAVyya3gxFbR6Mkdmn1cxPAD63,
150.3, 21-Jul-16 12:00:00 AM +00:00, Ralphs, MMo5XaAKn5iJBK11wNL0fNRgZy6qdrsXgNqjD,
7.7, 21-Jul-16 12:00:00 AM +00:00, Starbucks, E53BVKJLmBsAYzkkxMLXsdwNQgeAb1uQqAvyP,
54.29, 20-Jul-16 12:00:00 AM +00:00, ARCO, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zM9O,
500, 20-Jul-16 12:00:00 AM +00:00, HMWC CPAS & BUSINE, b054xdKRD4S6jqAAed1MFnVKLmwpyosJaQLjo,
10, 20-Jul-16 12:00:00 AM +00:00, McDonald's, gxRpo1A73ps38VxxL1mns0eDmYVBARS8EpOz4,
347.29, 19-Jul-16 12:00:00 AM +00:00, JPMorgan Chase Ext Trnsfr 160719 JUSTIN VINCENT, J9aNQjOBvNF6xX55LDgQFxPOYEQKJdim3L5M7,
347.29, 19-Jul-16 12:00:00 AM +00:00, BILL PAY CHASE AUTO FINAN RECURRINGxxxxxxxxx71606 ON 07-19, 8KbyrX15AyfY4EDD5xRnTvk4nMqre8uxk6zXJ,
33.15, 19-Jul-16 12:00:00 AM +00:00, HILL STREET CAFE' LA CANADA, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZEKz,
81.43, 19-Jul-16 12:00:00 AM +00:00, READYREFRESH BY NE, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpR0d,
199.98, 18-Jul-16 12:00:00 AM +00:00, TOYOTA FINANCIAL RETAIL_PAY JUL 16 09577039061916 JUSTIN VINCENT, AxwvbqmY1vspmj996Va8TgeQOKkRzrtMxpJdm,
37.52, 18-Jul-16 12:00:00 AM +00:00, Vons, vQJRwxoD8Ruk1300QxojS0ZaJExp6nSVPyDoA,
31.99, 18-Jul-16 12:00:00 AM +00:00, Pasadena Auto Wash, 0LyZ3VER1Zcom3YY6xReixdY13r0DviAB7Xgk,
1.84, 18-Jul-16 12:00:00 AM +00:00, McDonald's, jZe87Bdnk8sbpwggPeVOTm9EJO3xqQtekzB0V,
43.68, 18-Jul-16 12:00:00 AM +00:00, Le Pain Quotidien, rOA6nj7d86sEn5KKQj37iKg934XNa0sVj973Z,
68.72, 18-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, 4q40AREe30iovMLLbZrBiekY50LyR3iRzLrmk,
23.56, 18-Jul-16 12:00:00 AM +00:00, Jersey Mike's Subs, av8PaNb0LPcjqzYYZVbyiaq0bV3QAEi73DVn7,
-25, 18-Jul-16 12:00:00 AM +00:00, GO FAR REWARDS, xpoRL89P7RiEqKkkx8g4ik96oRxPgasOp6gam,
3600, 15-Jul-16 12:00:00 AM +00:00, CASHED CHECK # 178, 3PjgkEObBguYA7338ZLeT5QAbmO6jxCoMvJbj,
75, 15-Jul-16 12:00:00 AM +00:00, RECURRING TRANSFER TO VINCENT J SAVINGS REF #OPE8P7VH3K XXXXXX6600, ydgmDZ7q8ms9BQ44JZRgh43zXodQDahpPz70d,
12.65, 15-Jul-16 12:00:00 AM +00:00, Starbucks, KVJDnr930DTvLa44QVwxi3nPapbQrDCEKV50x,
-4003.78, 15-Jul-16 12:00:00 AM +00:00, Digedu payroll 160716 13 Vincent Justin, k5zr93wMArsk6aooq3KASdYK5r9kjnuoZPdML,
3.47, 14-Jul-16 12:00:00 AM +00:00, McDonald's, qVKaQ0wE8aTjdzZZQ0pBiZXEp5qQ73sD5joe6,
17.46, 14-Jul-16 12:00:00 AM +00:00, McDonald's, BJL6gBNdP6skLV66qDyNS1B9XdZywOt3RDa6V,
28.07, 13-Jul-16 12:00:00 AM +00:00, Quiznos, DZqE9yQ6BEsKOmnnb3YjhpdNrw91MVTwQNpJr,
3.95, 13-Jul-16 12:00:00 AM +00:00, Starbucks, 1DkAyOzRPAhYKvjj5NP4TvQKB4xMV9unrVQ3N,
-75, 13-Jul-16 12:00:00 AM +00:00, JPMorgan Chase Ext Trnsfr 160713 JV MULTIMEDIA INC, PQOx68ZvnxuRnDbbayP1SZOk5ew0DMso5yrXN,
5.31, 12-Jul-16 12:00:00 AM +00:00, McDonald's, wnZ76Jj187uNn3AAaeoYfA764rgxnXuKJEqPa,
6.2, 12-Jul-16 12:00:00 AM +00:00, Starbucks, 638E0nB4KEHYjpggeRE6TJRj91bQg6cwZekMP,
33.8, 12-Jul-16 12:00:00 AM +00:00, CONRADS PASADENA, LOZ1p4myj1sqEQaaLP9bTmOdbpJ4MgtZjLD9q,
15.21, 11-Jul-16 12:00:00 AM +00:00, Quiznos, YmP3KOrqn3I93jLLZa0BhR3NmzDbKpsJ7agRm,
5.85, 11-Jul-16 12:00:00 AM +00:00, McDonald's, zw9715oBV7HO3JLL85ZecLmYBQXerAsvkmqVm,
5.4, 11-Jul-16 12:00:00 AM +00:00, Starbucks, mbLPOKg70PidvLgg3KkXsgOmvzE59AtBE0JzO,
24, 11-Jul-16 12:00:00 AM +00:00, juice served here, dr7B86gmPBSLDkddQ6yXiO7AY5aqRjCKPqVMe,
2.5, 08-Jul-16 12:00:00 AM +00:00, NON-WELLS FARGO ATM TRANSACTION FEE, X1DRyVMPnRiMkm55aevxsokYPZLnOXudjVkeA,
103, 08-Jul-16 12:00:00 AM +00:00, NON-WF ATM WITHDRAWAL AUTHORIZED ON 07/08 2333 LAKE AVE CHASE ALTADENA CA 00466190687852491 ATM ID CA7773 CARD 0047, NEgqdxQknqhkJovv4Bg6SZbPnKVawDsozX0q4,
2.5, 08-Jul-16 12:00:00 AM +00:00, Jack in the Box, e4VXZLK7qXSMxA55wLB4szRYBZq9orun9D5Av,
15, 07-Jul-16 12:00:00 AM +00:00, MONTHLY SERVICE FEE, ng1aMkD7jaHqNxRRyk4mTR7xEXaK5psBXxJdL,
-0.03, 07-Jul-16 12:00:00 AM +00:00, INTEREST PAYMENT, p93PRvd78PFd69mmQv8OsmQX8EL1pbt3LdnBB,
1.89, 05-Jul-16 12:00:00 AM +00:00, Slo Gas & Mart, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZE3z,
5, 05-Jul-16 12:00:00 AM +00:00, Recurring Payment - FOCUSOUT FOCUSOUT.CO, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpROd,
1.08, 05-Jul-16 12:00:00 AM +00:00, McDonald's, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zM3O,
20.06, 05-Jul-16 12:00:00 AM +00:00, Amazon, b054xdKRD4S6jqAAed1MFnVKLmwpyosJaQL8o,
258.53, 05-Jul-16 12:00:00 AM +00:00, EL RANCH MARKET, gxRpo1A73ps38VxxL1mns0eDmYVBARS8EpOx4,
5.67, 05-Jul-16 12:00:00 AM +00:00, McDonald's, 7y5Djpg4kDierLBBKmg9TVApLv074zi0Z9RBA,
6.28, 05-Jul-16 12:00:00 AM +00:00, McDonald's, 9k7d4N9evdhYa1ZZvAPETpkaBKe57nTgJMRpR,
18.91, 05-Jul-16 12:00:00 AM +00:00, McDonald's, VLd0B7ADn0cd5bggDjkQsR9PN5wxK6s4Jp87D,
51.64, 05-Jul-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, OR9bwJ0AnbSnAVyya3gxFbR6Mkdmn1cxPADJ3,
22.13, 05-Jul-16 12:00:00 AM +00:00, Quiznos, MMo5XaAKn5iJBK11wNL0fNRgZy6qdrsXgNqmD,
6.3, 05-Jul-16 12:00:00 AM +00:00, Jack in the Box, E53BVKJLmBsAYzkkxMLXsdwNQgeAb1uQqAv1P,
10.7, 05-Jul-16 12:00:00 AM +00:00, Starbucks, RpQmD54dnmiq8wnnyVBQTONPMpLJR7Cerk5vQ,
-1200, 05-Jul-16 12:00:00 AM +00:00, TRANSFER FROM SHOUP CARRIE REF # PPE2VZ8XFT, QnEOLZQ0XOubRX00mKqeTwK8Yp6xe1COoKeZo,
8.69, 01-Jul-16 12:00:00 AM +00:00, Jack in the Box, p93PRvd78PFd69mmQv8OsmQX8EL1pbt3LdnzZ,
61.5, 30-Jun-16 12:00:00 AM +00:00, ARCO, E53BVKJLmBsAYzkkxMLXsdwNQgeAb1uQqAv1p,
59.5, 30-Jun-16 12:00:00 AM +00:00, USPS 0501560802, RpQmD54dnmiq8wnnyVBQTONPMpLJR7Cerk5Ae,
53.36, 30-Jun-16 12:00:00 AM +00:00, Quiznos, QnEOLZQ0XOubRX00mKqeTwK8Yp6xe1COoKe09,
-4003.78, 30-Jun-16 12:00:00 AM +00:00, Digedu payroll 160701 13 Vincent Justin, ng1aMkD7jaHqNxRRyk4mTR7xEXaK5psBXxJLp,
6.2, 29-Jun-16 12:00:00 AM +00:00, Starbucks, OR9bwJ0AnbSnAVyya3gxFbR6Mkdmn1cxPADJM,
59.7, 29-Jun-16 12:00:00 AM +00:00, Le Pain Quotidien, MMo5XaAKn5iJBK11wNL0fNRgZy6qdrsXgNqmd,
5.86, 28-Jun-16 12:00:00 AM +00:00, DEL TACO #93 TUJUNJA, gxRpo1A73ps38VxxL1mns0eDmYVBARS8EpOxd,
8.8, 28-Jun-16 12:00:00 AM +00:00, McDonald's, 7y5Djpg4kDierLBBKmg9TVApLv074zi0Z9RBb,
10.44, 28-Jun-16 12:00:00 AM +00:00, Del Taco, 9k7d4N9evdhYa1ZZvAPETpkaBKe57nTgJMRp3,
38.21, 28-Jun-16 12:00:00 AM +00:00, HILL STREET CAFE' LA CANADA, VLd0B7ADn0cd5bggDjkQsR9PN5wxK6s4Jp87d,
3.75, 27-Jun-16 12:00:00 AM +00:00, Starbucks, jZe87Bdnk8sbpwggPeVOTm9EJO3xqQtekzB8L,
500, 27-Jun-16 12:00:00 AM +00:00, TRANSFER TO WISEN GEORGEANNE REF #PPER69PQ34 XXXXXX5926, rOA6nj7d86sEn5KKQj37iKg934XNa0sVj97dP,
212.55, 27-Jun-16 12:00:00 AM +00:00, Whole Foods, 4q40AREe30iovMLLbZrBiekY50LyR3iRzLrM3,
3.04, 27-Jun-16 12:00:00 AM +00:00, Whole Foods, av8PaNb0LPcjqzYYZVbyiaq0bV3QAEi73DVwM,
12.7, 27-Jun-16 12:00:00 AM +00:00, Starbucks, xpoRL89P7RiEqKkkx8g4ik96oRxPgasOp6gkX,
6.52, 27-Jun-16 12:00:00 AM +00:00, Jack in the Box, J9aNQjOBvNF6xX55LDgQFxPOYEQKJdim3L5BD,
6.65, 27-Jun-16 12:00:00 AM +00:00, Starbucks, 8KbyrX15AyfY4EDD5xRnTvk4nMqre8uxk6zRE,
255, 27-Jun-16 12:00:00 AM +00:00, THE PERFECT WORKOU, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZE35,
14.85, 27-Jun-16 12:00:00 AM +00:00, Starbucks, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpROg,
16.12, 27-Jun-16 12:00:00 AM +00:00, Subway, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zM37,
7.28, 27-Jun-16 12:00:00 AM +00:00, McDonald's, b054xdKRD4S6jqAAed1MFnVKLmwpyosJaQL8y,
9.6, 24-Jun-16 12:00:00 AM +00:00, Starbucks, k5zr93wMArsk6aooq3KASdYK5r9kjnuoZPdx8,
36, 24-Jun-16 12:00:00 AM +00:00, DER WOLFSKOPF, AxwvbqmY1vspmj996Va8TgeQOKkRzrtMxpJ8p,
55.2, 24-Jun-16 12:00:00 AM +00:00, B.A.D SUSHI RESTAU, vQJRwxoD8Ruk1300QxojS0ZaJExp6nSVPyDOR,
7.61, 24-Jun-16 12:00:00 AM +00:00, McDonald's, 0LyZ3VER1Zcom3YY6xReixdY13r0DviAB7XPN,
65.21, 23-Jun-16 12:00:00 AM +00:00, Vons, 3PjgkEObBguYA7338ZLeT5QAbmO6jxCoMvJY3,
38.48, 23-Jun-16 12:00:00 AM +00:00, GUS'S BBQ SOUTH PASADEN, ydgmDZ7q8ms9BQ44JZRgh43zXodQDahpPz7kq,
23, 23-Jun-16 12:00:00 AM +00:00, SHAGGY MONKEY SOUTH PASADEN, KVJDnr930DTvLa44QVwxi3nPapbQrDCEKV53j,
347.29, 21-Jun-16 12:00:00 AM +00:00, JPMorgan Chase Ext Trnsfr 160621 JUSTIN VINCENT, 1DkAyOzRPAhYKvjj5NP4TvQKB4xMV9unrVQRB,
31.18, 21-Jun-16 12:00:00 AM +00:00, Ralphs, PQOx68ZvnxuRnDbbayP1SZOk5ew0DMso5yrn5,
5.45, 21-Jun-16 12:00:00 AM +00:00, McDonald's, qVKaQ0wE8aTjdzZZQ0pBiZXEp5qQ73sD5joOO,
36.63, 21-Jun-16 12:00:00 AM +00:00, HILL STREET CAFE' LA CANADA, BJL6gBNdP6skLV66qDyNS1B9XdZywOt3RDaM6,
199.98, 20-Jun-16 12:00:00 AM +00:00, TOYOTA FINANCIAL RETAIL_PAY JUN 16 07821009051916 JUSTIN VINCENT, QnEOLZQ0XOubRX00mKqeTwK8Yp6xe1COoKeo9,
3.69, 20-Jun-16 12:00:00 AM +00:00, Ralphs, ng1aMkD7jaHqNxRRyk4mTR7xEXaK5psBXxJXp,
56.3, 20-Jun-16 12:00:00 AM +00:00, Ralphs, p93PRvd78PFd69mmQv8OsmQX8EL1pbt3LdnLZ,
4.01, 20-Jun-16 12:00:00 AM +00:00, Jack in the Box, X1DRyVMPnRiMkm55aevxsokYPZLnOXudjVkjO,
500, 20-Jun-16 12:00:00 AM +00:00, ONLINE TRANSFER REF #IBECKZRVQT TO PLATINUM CARD XXXXXXXXXXXX7154 ON 06/18/16, NEgqdxQknqhkJovv4Bg6SZbPnKVawDsozX0zb,
500, 20-Jun-16 12:00:00 AM +00:00, TRANSFER TO WISEN GEORGEANNE REF #PPEV397G9T XXXXXX5926, e4VXZLK7qXSMxA55wLB4szRYBZq9orun9D59a,
8.27, 20-Jun-16 12:00:00 AM +00:00, Del Taco, YmP3KOrqn3I93jLLZa0BhR3NmzDbKpsJ7ag7Y,
49.04, 20-Jun-16 12:00:00 AM +00:00, Le Pain Quotidien, zw9715oBV7HO3JLL85ZecLmYBQXerAsvkmqkJ,
7.9, 20-Jun-16 12:00:00 AM +00:00, Starbucks, mbLPOKg70PidvLgg3KkXsgOmvzE59AtBE0JEZ,
1.84, 20-Jun-16 12:00:00 AM +00:00, Burger King, dr7B86gmPBSLDkddQ6yXiO7AY5aqRjCKPqVPV,
5.45, 20-Jun-16 12:00:00 AM +00:00, McDonald's, wnZ76Jj187uNn3AAaeoYfA764rgxnXuKJEqJX,
91.41, 20-Jun-16 12:00:00 AM +00:00, READYREFRESH BY NE, 638E0nB4KEHYjpggeRE6TJRj91bQg6cwZekZL,
18.17, 20-Jun-16 12:00:00 AM +00:00, Del Taco, LOZ1p4myj1sqEQaaLP9bTmOdbpJ4MgtZjLDjN,
5.22, 20-Jun-16 12:00:00 AM +00:00, McDonald's, DZqE9yQ6BEsKOmnnb3YjhpdNrw91MVTwQNpQA,
347.29, 17-Jun-16 12:00:00 AM +00:00, BILL PAY CHASE AUTO FINAN RECURRINGxxxxxxxxx71606 ON 06-17, E53BVKJLmBsAYzkkxMLXsdwNQgeAb1uQqAvqp,
12.35, 17-Jun-16 12:00:00 AM +00:00, Starbucks, RpQmD54dnmiq8wnnyVBQTONPMpLJR7Cerk5re,
103.69, 16-Jun-16 12:00:00 AM +00:00, Ralphs, 7y5Djpg4kDierLBBKmg9TVApLv074zi0Z9RZb,
2.5, 16-Jun-16 12:00:00 AM +00:00, NON-WELLS FARGO ATM TRANSACTION FEE, 9k7d4N9evdhYa1ZZvAPETpkaBKe57nTgJMRJ3,
203, 16-Jun-16 12:00:00 AM +00:00, NON-WF ATM WITHDRAWAL AUTHORIZED ON 06/16 2333 LAKE AVE CHASE ALTADENA CA 00306168751025638 ATM ID CA7773 CARD 0047, VLd0B7ADn0cd5bggDjkQsR9PN5wxK6s4Jp8Jd,
14.8, 16-Jun-16 12:00:00 AM +00:00, Starbucks, OR9bwJ0AnbSnAVyya3gxFbR6Mkdmn1cxPADPM,
7.16, 16-Jun-16 12:00:00 AM +00:00, McDonald's, MMo5XaAKn5iJBK11wNL0fNRgZy6qdrsXgNqgd,
75, 15-Jun-16 12:00:00 AM +00:00, RECURRING TRANSFER TO VINCENT J SAVINGS REF #OPEV37WVWV XXXXXX6600, o7q9EA1XO9u96P00KAXzh0JzXZ6Aw7S40zM07,
16.96, 15-Jun-16 12:00:00 AM +00:00, Jack in the Box, b054xdKRD4S6jqAAed1MFnVKLmwpyosJaQLay,
-4003.78, 15-Jun-16 12:00:00 AM +00:00, Digedu payroll 160616 13 Vincent Justin, gxRpo1A73ps38VxxL1mns0eDmYVBARS8EpOEd,
64.48, 14-Jun-16 12:00:00 AM +00:00, Shell, 8KbyrX15AyfY4EDD5xRnTvk4nMqre8uxk6zkE,
81.98, 14-Jun-16 12:00:00 AM +00:00, Whole Foods, ZqB9kMvmn9iLvn660xjNiPoe851dYmTbPZEP5,
8.91, 14-Jun-16 12:00:00 AM +00:00, Whole Foods, 5BxjvQEOyjsY0MAAr8gOTEn05d6eYMhwmpRmg,
39.01, 13-Jun-16 12:00:00 AM +00:00, Ralphs, BJL6gBNdP6skLV66qDyNS1B9XdZywOt3RDaR6,
29.25, 13-Jun-16 12:00:00 AM +00:00, Vons, 3PjgkEObBguYA7338ZLeT5QAbmO6jxCoMvJM3,
4.92, 13-Jun-16 12:00:00 AM +00:00, Ralphs, ydgmDZ7q8ms9BQ44JZRgh43zXodQDahpPz7Pq,
236.97, 13-Jun-16 12:00:00 AM +00:00, Whole Foods, KVJDnr930DTvLa44QVwxi3nPapbQrDCEKV5Kj,
11.65, 13-Jun-16 12:00:00 AM +00:00, Starbucks, k5zr93wMArsk6aooq3KASdYK5r9kjnuoZPdZ8,
10.44, 13-Jun-16 12:00:00 AM +00:00, McDonald's, AxwvbqmY1vspmj996Va8TgeQOKkRzrtMxpJxp,
8.45, 13-Jun-16 12:00:00 AM +00:00, McDonald's, vQJRwxoD8Ruk1300QxojS0ZaJExp6nSVPyDPR,
21.77, 13-Jun-16 12:00:00 AM +00:00, Home Depot, 0LyZ3VER1Zcom3YY6xReixdY13r0DviAB7XBN,
43.45, 13-Jun-16 12:00:00 AM +00:00, HILL STREET CAFE' LA CANADA, jZe87Bdnk8sbpwggPeVOTm9EJO3xqQtekzBkL,
49.68, 13-Jun-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, rOA6nj7d86sEn5KKQj37iKg934XNa0sVj97jP,
32.68, 13-Jun-16 12:00:00 AM +00:00, Recurring Payment - DOORDASH.COM, 4q40AREe30iovMLLbZrBiekY50LyR3iRzLrz3,
15.63, 13-Jun-16 12:00:00 AM +00:00, McDonald's, av8PaNb0LPcjqzYYZVbyiaq0bV3QAEi73DV3M,
-500, 13-Jun-16 12:00:00 AM +00:00, ONLINE TRANSFER FROM VINCENT J SAVINGS XXXXXX6600 REF #IBEGGZ59PQ ON 06/12/16, xpoRL89P7RiEqKkkx8g4ik96oRxPgasOp6gpX,
-75, 13-Jun-16 12:00:00 AM +00:00, JPMorgan Chase Ext Trnsfr 160613 JV MULTIMEDIA INC, J9aNQjOBvNF6xX55LDgQFxPOYEQKJdim3L53D,
3.35, 10-Jun-16 12:00:00 AM +00:00, McDonald's, DZqE9yQ6BEsKOmnnb3YjhpdNrw91MVTwQNpvA,
